token,kind,render_bucket,baseline_line,manuscript_section,source_anchor,baseline_excerpt_norm,baseline_excerpt_sha256,resolution,reason,claim_ids
0.266,decimal,COMMENTED,3898,Appendix subsection: Complete Regularization-Path Results,tab:path_anchor_complementary,% Surrogate & 100 & \oldtext{\textit{source}}\latesttext{0.948} & \oldtext{\textit{source}}\latesttext{0.964} & \oldtext,bfe647acf2b4c179aba7a1a5ea3e153b18e49f2475e2cf1f12cd10878d5e05cd,NOT_RENDERED,COMMENTED,
0.01,decimal,COMMENTED,3905,Appendix subsection: Complete Regularization-Path Results,tab:path_anchor_complementary,"% \latesttext{The nominal display anchors $\{0.01,0.1,1,10,100\}$ correspond to tested values $\{0.0104811,0.1,0.954095,",c1114e8c8b81ccce5a447ddb6988ecc1c5dc5019adc81b1020cb348fe6f0b4b2,NOT_RENDERED,COMMENTED,
0.1,decimal,COMMENTED,3905,Appendix subsection: Complete Regularization-Path Results,tab:path_anchor_complementary,"% \latesttext{The nominal display anchors $\{0.01,0.1,1,10,100\}$ correspond to tested values $\{0.0104811,0.1,0.954095,",c1114e8c8b81ccce5a447ddb6988ecc1c5dc5019adc81b1020cb348fe6f0b4b2,NOT_RENDERED,COMMENTED,
1,int_small,COMMENTED,3905,Appendix subsection: Complete Regularization-Path Results,tab:path_anchor_complementary,"% \latesttext{The nominal display anchors $\{0.01,0.1,1,10,100\}$ correspond to tested values $\{0.0104811,0.1,0.954095,",c1114e8c8b81ccce5a447ddb6988ecc1c5dc5019adc81b1020cb348fe6f0b4b2,NOT_RENDERED,COMMENTED,
"10,100",int_ge_1000,COMMENTED,3905,Appendix subsection: Complete Regularization-Path Results,tab:path_anchor_complementary,"% \latesttext{The nominal display anchors $\{0.01,0.1,1,10,100\}$ correspond to tested values $\{0.0104811,0.1,0.954095,",c1114e8c8b81ccce5a447ddb6988ecc1c5dc5019adc81b1020cb348fe6f0b4b2,NOT_RENDERED,COMMENTED,
0.0104811,decimal,COMMENTED,3905,Appendix subsection: Complete Regularization-Path Results,tab:path_anchor_complementary,"% \latesttext{The nominal display anchors $\{0.01,0.1,1,10,100\}$ correspond to tested values $\{0.0104811,0.1,0.954095,",c1114e8c8b81ccce5a447ddb6988ecc1c5dc5019adc81b1020cb348fe6f0b4b2,NOT_RENDERED,COMMENTED,
0.1,decimal,COMMENTED,3905,Appendix subsection: Complete Regularization-Path Results,tab:path_anchor_complementary,"% \latesttext{The nominal display anchors $\{0.01,0.1,1,10,100\}$ correspond to tested values $\{0.0104811,0.1,0.954095,",c1114e8c8b81ccce5a447ddb6988ecc1c5dc5019adc81b1020cb348fe6f0b4b2,NOT_RENDERED,COMMENTED,
0.954095,decimal,COMMENTED,3905,Appendix subsection: Complete Regularization-Path Results,tab:path_anchor_complementary,"% \latesttext{The nominal display anchors $\{0.01,0.1,1,10,100\}$ correspond to tested values $\{0.0104811,0.1,0.954095,",c1114e8c8b81ccce5a447ddb6988ecc1c5dc5019adc81b1020cb348fe6f0b4b2,NOT_RENDERED,COMMENTED,
10.4811,decimal,COMMENTED,3905,Appendix subsection: Complete Regularization-Path Results,tab:path_anchor_complementary,"% \latesttext{The nominal display anchors $\{0.01,0.1,1,10,100\}$ correspond to tested values $\{0.0104811,0.1,0.954095,",c1114e8c8b81ccce5a447ddb6988ecc1c5dc5019adc81b1020cb348fe6f0b4b2,NOT_RENDERED,COMMENTED,
100,int_mid,COMMENTED,3905,Appendix subsection: Complete Regularization-Path Results,tab:path_anchor_complementary,"% \latesttext{The nominal display anchors $\{0.01,0.1,1,10,100\}$ correspond to tested values $\{0.0104811,0.1,0.954095,",c1114e8c8b81ccce5a447ddb6988ecc1c5dc5019adc81b1020cb348fe6f0b4b2,NOT_RENDERED,COMMENTED,
0.969,decimal,ACTIVE,3935,Appendix subsection: Complete Regularization-Path Results,tab:path_anchor_complementary,Linear regression & -- & \textbf{0.969} & 1.020 & \textbf{0.979} & 24.7\% & 45.2\% & \textbf{-0.092} & 0.131 & \textbf{0,488859ff45dc4ff6712f7ccf80fe2e3e77de4e374c4af3e987f6e68bae3628cf,FLAGGED_UNSUPPORTED,no frozen source,
1.020,decimal,ACTIVE,3935,Appendix subsection: Complete Regularization-Path Results,tab:path_anchor_complementary,Linear regression & -- & \textbf{0.969} & 1.020 & \textbf{0.979} & 24.7\% & 45.2\% & \textbf{-0.092} & 0.131 & \textbf{0,488859ff45dc4ff6712f7ccf80fe2e3e77de4e374c4af3e987f6e68bae3628cf,FLAGGED_UNSUPPORTED,no frozen source,
0.979,decimal,ACTIVE,3935,Appendix subsection: Complete Regularization-Path Results,tab:path_anchor_complementary,Linear regression & -- & \textbf{0.969} & 1.020 & \textbf{0.979} & 24.7\% & 45.2\% & \textbf{-0.092} & 0.131 & \textbf{0,488859ff45dc4ff6712f7ccf80fe2e3e77de4e374c4af3e987f6e68bae3628cf,FLAGGED_UNSUPPORTED,no frozen source,
24.7,decimal,ACTIVE,3935,Appendix subsection: Complete Regularization-Path Results,tab:path_anchor_complementary,Linear regression & -- & \textbf{0.969} & 1.020 & \textbf{0.979} & 24.7\% & 45.2\% & \textbf{-0.092} & 0.131 & \textbf{0,488859ff45dc4ff6712f7ccf80fe2e3e77de4e374c4af3e987f6e68bae3628cf,FLAGGED_UNSUPPORTED,no frozen source,
45.2,decimal,ACTIVE,3935,Appendix subsection: Complete Regularization-Path Results,tab:path_anchor_complementary,Linear regression & -- & \textbf{0.969} & 1.020 & \textbf{0.979} & 24.7\% & 45.2\% & \textbf{-0.092} & 0.131 & \textbf{0,488859ff45dc4ff6712f7ccf80fe2e3e77de4e374c4af3e987f6e68bae3628cf,FLAGGED_UNSUPPORTED,no frozen source,
0.092,decimal,ACTIVE,3935,Appendix subsection: Complete Regularization-Path Results,tab:path_anchor_complementary,Linear regression & -- & \textbf{0.969} & 1.020 & \textbf{0.979} & 24.7\% & 45.2\% & \textbf{-0.092} & 0.131 & \textbf{0,488859ff45dc4ff6712f7ccf80fe2e3e77de4e374c4af3e987f6e68bae3628cf,FLAGGED_UNSUPPORTED,no frozen source,
0.131,decimal,ACTIVE,3935,Appendix subsection: Complete Regularization-Path Results,tab:path_anchor_complementary,Linear regression & -- & \textbf{0.969} & 1.020 & \textbf{0.979} & 24.7\% & 45.2\% & \textbf{-0.092} & 0.131 & \textbf{0,488859ff45dc4ff6712f7ccf80fe2e3e77de4e374c4af3e987f6e68bae3628cf,FLAGGED_UNSUPPORTED,no frozen source,
0.250,decimal,ACTIVE,3935,Appendix subsection: Complete Regularization-Path Results,tab:path_anchor_complementary,Linear regression & -- & \textbf{0.969} & 1.020 & \textbf{0.979} & 24.7\% & 45.2\% & \textbf{-0.092} & 0.131 & \textbf{0,488859ff45dc4ff6712f7ccf80fe2e3e77de4e374c4af3e987f6e68bae3628cf,FLAGGED_UNSUPPORTED,no frozen source,
0.929,decimal,ACTIVE,3936,Appendix subsection: Complete Regularization-Path Results,tab:path_anchor_complementary,Ordinary LightGBM & -- & 0.929 & \textbf{0.989} & 0.924 & \textbf{21.6\%} & \textbf{39.7\%} & -0.150 & \textbf{0.119} & ,8f0574a90594eb2bafea25d9bc3c646f73ac8d9364b9541116a08c5f2fdac318,SOURCED,,N-baselinecomp-medianratio-heldout;N-pathcomp-medianratio-surrogate_rho_0p954095-heldout
0.989,decimal,ACTIVE,3936,Appendix subsection: Complete Regularization-Path Results,tab:path_anchor_complementary,Ordinary LightGBM & -- & 0.929 & \textbf{0.989} & 0.924 & \textbf{21.6\%} & \textbf{39.7\%} & -0.150 & \textbf{0.119} & ,8f0574a90594eb2bafea25d9bc3c646f73ac8d9364b9541116a08c5f2fdac318,SOURCED,,N-baselinecomp-meanratio-heldout
0.924,decimal,ACTIVE,3936,Appendix subsection: Complete Regularization-Path Results,tab:path_anchor_complementary,Ordinary LightGBM & -- & 0.929 & \textbf{0.989} & 0.924 & \textbf{21.6\%} & \textbf{39.7\%} & -0.150 & \textbf{0.119} & ,8f0574a90594eb2bafea25d9bc3c646f73ac8d9364b9541116a08c5f2fdac318,SOURCED,,N-baselinecomp-wmeanratio-heldout
21.6,decimal,ACTIVE,3936,Appendix subsection: Complete Regularization-Path Results,tab:path_anchor_complementary,Ordinary LightGBM & -- & 0.929 & \textbf{0.989} & 0.924 & \textbf{21.6\%} & \textbf{39.7\%} & -0.150 & \textbf{0.119} & ,8f0574a90594eb2bafea25d9bc3c646f73ac8d9364b9541116a08c5f2fdac318,SOURCED,,N-baselinecomp-COD-heldout;N-pathcomp-COD-direct_rho_0p954095-heldout
39.7,decimal,ACTIVE,3936,Appendix subsection: Complete Regularization-Path Results,tab:path_anchor_complementary,Ordinary LightGBM & -- & 0.929 & \textbf{0.989} & 0.924 & \textbf{21.6\%} & \textbf{39.7\%} & -0.150 & \textbf{0.119} & ,8f0574a90594eb2bafea25d9bc3c646f73ac8d9364b9541116a08c5f2fdac318,FLAGGED_UNSUPPORTED,no frozen source,
0.150,decimal,ACTIVE,3936,Appendix subsection: Complete Regularization-Path Results,tab:path_anchor_complementary,Ordinary LightGBM & -- & 0.929 & \textbf{0.989} & 0.924 & \textbf{21.6\%} & \textbf{39.7\%} & -0.150 & \textbf{0.119} & ,8f0574a90594eb2bafea25d9bc3c646f73ac8d9364b9541116a08c5f2fdac318,SOURCED,,N-baselinecomp-betalog-heldout
0.119,decimal,ACTIVE,3936,Appendix subsection: Complete Regularization-Path Results,tab:path_anchor_complementary,Ordinary LightGBM & -- & 0.929 & \textbf{0.989} & 0.924 & \textbf{21.6\%} & \textbf{39.7\%} & -0.150 & \textbf{0.119} & ,8f0574a90594eb2bafea25d9bc3c646f73ac8d9364b9541116a08c5f2fdac318,SOURCED,,N-baselinecomp-DeltaNL-heldout
0.387,decimal,ACTIVE,3936,Appendix subsection: Complete Regularization-Path Results,tab:path_anchor_complementary,Ordinary LightGBM & -- & 0.929 & \textbf{0.989} & 0.924 & \textbf{21.6\%} & \textbf{39.7\%} & -0.150 & \textbf{0.119} & ,8f0574a90594eb2bafea25d9bc3c646f73ac8d9364b9541116a08c5f2fdac318,SOURCED,,N-baselinecomp-dCor-heldout
0.926,decimal,ACTIVE,3941,Appendix subsection: Complete Regularization-Path Results,tab:path_anchor_complementary,\latesttext{Direct} & \latesttext{$\approx0.01$} & \latesttext{0.926} & \latesttext{0.986} & \latesttext{0.922} & \lates,3de2e99b54c2e8f18f129a0e21683c6957c007fb8e1897fa50535543539ed5d3,FLAGGED_UNSUPPORTED,no frozen source,
0.986,decimal,ACTIVE,3941,Appendix subsection: Complete Regularization-Path Results,tab:path_anchor_complementary,\latesttext{Direct} & \latesttext{$\approx0.01$} & \latesttext{0.926} & \latesttext{0.986} & \latesttext{0.922} & \lates,3de2e99b54c2e8f18f129a0e21683c6957c007fb8e1897fa50535543539ed5d3,FLAGGED_UNSUPPORTED,no frozen source,
0.922,decimal,ACTIVE,3941,Appendix subsection: Complete Regularization-Path Results,tab:path_anchor_complementary,\latesttext{Direct} & \latesttext{$\approx0.01$} & \latesttext{0.926} & \latesttext{0.986} & \latesttext{0.922} & \lates,3de2e99b54c2e8f18f129a0e21683c6957c007fb8e1897fa50535543539ed5d3,FLAGGED_UNSUPPORTED,no frozen source,
21.7,decimal,ACTIVE,3941,Appendix subsection: Complete Regularization-Path Results,tab:path_anchor_complementary,\latesttext{Direct} & \latesttext{$\approx0.01$} & \latesttext{0.926} & \latesttext{0.986} & \latesttext{0.922} & \lates,3de2e99b54c2e8f18f129a0e21683c6957c007fb8e1897fa50535543539ed5d3,FLAGGED_UNSUPPORTED,no frozen source,
39.9,decimal,ACTIVE,3941,Appendix subsection: Complete Regularization-Path Results,tab:path_anchor_complementary,\latesttext{Direct} & \latesttext{$\approx0.01$} & \latesttext{0.926} & \latesttext{0.986} & \latesttext{0.922} & \lates,3de2e99b54c2e8f18f129a0e21683c6957c007fb8e1897fa50535543539ed5d3,FLAGGED_UNSUPPORTED,no frozen source,
0.148,decimal,ACTIVE,3941,Appendix subsection: Complete Regularization-Path Results,tab:path_anchor_complementary,\latesttext{Direct} & \latesttext{$\approx0.01$} & \latesttext{0.926} & \latesttext{0.986} & \latesttext{0.922} & \lates,3de2e99b54c2e8f18f129a0e21683c6957c007fb8e1897fa50535543539ed5d3,SOURCED,,N-pathcomp-betalog-direct_rho_0p954095-forward_2025
0.119,decimal,ACTIVE,3941,Appendix subsection: Complete Regularization-Path Results,tab:path_anchor_complementary,\latesttext{Direct} & \latesttext{$\approx0.01$} & \latesttext{0.926} & \latesttext{0.986} & \latesttext{0.922} & \lates,3de2e99b54c2e8f18f129a0e21683c6957c007fb8e1897fa50535543539ed5d3,SOURCED,,N-baselinecomp-DeltaNL-heldout
0.385,decimal,ACTIVE,3941,Appendix subsection: Complete Regularization-Path Results,tab:path_anchor_complementary,\latesttext{Direct} & \latesttext{$\approx0.01$} & \latesttext{0.926} & \latesttext{0.986} & \latesttext{0.922} & \lates,3de2e99b54c2e8f18f129a0e21683c6957c007fb8e1897fa50535543539ed5d3,FLAGGED_UNSUPPORTED,no frozen source,
0.924,decimal,ACTIVE,3942,Appendix subsection: Complete Regularization-Path Results,tab:path_anchor_complementary,Direct & \latesttext{$0.1$} & \latesttext{0.924} & \latesttext{0.983} & \latesttext{0.920} & \latesttext{21.6\%} & \late,fafe3170117d0dcda12e8ab51b21b14e665f08308c19452a9619fa078235742e,SOURCED,,N-baselinecomp-wmeanratio-heldout
0.983,decimal,ACTIVE,3942,Appendix subsection: Complete Regularization-Path Results,tab:path_anchor_complementary,Direct & \latesttext{$0.1$} & \latesttext{0.924} & \latesttext{0.983} & \latesttext{0.920} & \latesttext{21.6\%} & \late,fafe3170117d0dcda12e8ab51b21b14e665f08308c19452a9619fa078235742e,FLAGGED_UNSUPPORTED,no frozen source,
0.920,decimal,ACTIVE,3942,Appendix subsection: Complete Regularization-Path Results,tab:path_anchor_complementary,Direct & \latesttext{$0.1$} & \latesttext{0.924} & \latesttext{0.983} & \latesttext{0.920} & \latesttext{21.6\%} & \late,fafe3170117d0dcda12e8ab51b21b14e665f08308c19452a9619fa078235742e,FLAGGED_UNSUPPORTED,no frozen source,
21.6,decimal,ACTIVE,3942,Appendix subsection: Complete Regularization-Path Results,tab:path_anchor_complementary,Direct & \latesttext{$0.1$} & \latesttext{0.924} & \latesttext{0.983} & \latesttext{0.920} & \latesttext{21.6\%} & \late,fafe3170117d0dcda12e8ab51b21b14e665f08308c19452a9619fa078235742e,SOURCED,,N-baselinecomp-COD-heldout;N-pathcomp-COD-direct_rho_0p954095-heldout
39.8,decimal,ACTIVE,3942,Appendix subsection: Complete Regularization-Path Results,tab:path_anchor_complementary,Direct & \latesttext{$0.1$} & \latesttext{0.924} & \latesttext{0.983} & \latesttext{0.920} & \latesttext{21.6\%} & \late,fafe3170117d0dcda12e8ab51b21b14e665f08308c19452a9619fa078235742e,FLAGGED_UNSUPPORTED,no frozen source,
0.147,decimal,ACTIVE,3942,Appendix subsection: Complete Regularization-Path Results,tab:path_anchor_complementary,Direct & \latesttext{$0.1$} & \latesttext{0.924} & \latesttext{0.983} & \latesttext{0.920} & \latesttext{21.6\%} & \late,fafe3170117d0dcda12e8ab51b21b14e665f08308c19452a9619fa078235742e,FLAGGED_UNSUPPORTED,no frozen source,
0.119,decimal,ACTIVE,3942,Appendix subsection: Complete Regularization-Path Results,tab:path_anchor_complementary,Direct & \latesttext{$0.1$} & \latesttext{0.924} & \latesttext{0.983} & \latesttext{0.920} & \latesttext{21.6\%} & \late,fafe3170117d0dcda12e8ab51b21b14e665f08308c19452a9619fa078235742e,SOURCED,,N-baselinecomp-DeltaNL-heldout
0.382,decimal,ACTIVE,3942,Appendix subsection: Complete Regularization-Path Results,tab:path_anchor_complementary,Direct & \latesttext{$0.1$} & \latesttext{0.924} & \latesttext{0.983} & \latesttext{0.920} & \latesttext{21.6\%} & \late,fafe3170117d0dcda12e8ab51b21b14e665f08308c19452a9619fa078235742e,FLAGGED_UNSUPPORTED,no frozen source,
0.936,decimal,ACTIVE,3943,Appendix subsection: Complete Regularization-Path Results,tab:path_anchor_complementary,Direct & \latesttext{$\approx1$} & \latesttext{\textbf{0.936}} & \latesttext{\textbf{0.993}\textsuperscript{*}} & \lates,04d93cea93e5f10af5e94a421f2d387803be52c58ec67cc9e78e58583f10fbbd,SOURCED,,N-pathcomp-medianratio-direct_rho_0p954095-heldout;N-pathcomp-wmeanratio-direct_rho_0p954095-heldout
0.993,decimal,ACTIVE,3943,Appendix subsection: Complete Regularization-Path Results,tab:path_anchor_complementary,Direct & \latesttext{$\approx1$} & \latesttext{\textbf{0.936}} & \latesttext{\textbf{0.993}\textsuperscript{*}} & \lates,04d93cea93e5f10af5e94a421f2d387803be52c58ec67cc9e78e58583f10fbbd,SOURCED,,N-pathcomp-meanratio-direct_rho_0p954095-heldout;N-pathcomp-wmeanratio-direct_rho100-heldout
0.936,decimal,ACTIVE,3943,Appendix subsection: Complete Regularization-Path Results,tab:path_anchor_complementary,Direct & \latesttext{$\approx1$} & \latesttext{\textbf{0.936}} & \latesttext{\textbf{0.993}\textsuperscript{*}} & \lates,04d93cea93e5f10af5e94a421f2d387803be52c58ec67cc9e78e58583f10fbbd,SOURCED,,N-pathcomp-medianratio-direct_rho_0p954095-heldout;N-pathcomp-wmeanratio-direct_rho_0p954095-heldout
21.6,decimal,ACTIVE,3943,Appendix subsection: Complete Regularization-Path Results,tab:path_anchor_complementary,Direct & \latesttext{$\approx1$} & \latesttext{\textbf{0.936}} & \latesttext{\textbf{0.993}\textsuperscript{*}} & \lates,04d93cea93e5f10af5e94a421f2d387803be52c58ec67cc9e78e58583f10fbbd,SOURCED,,N-baselinecomp-COD-heldout;N-pathcomp-COD-direct_rho_0p954095-heldout
39.9,decimal,ACTIVE,3943,Appendix subsection: Complete Regularization-Path Results,tab:path_anchor_complementary,Direct & \latesttext{$\approx1$} & \latesttext{\textbf{0.936}} & \latesttext{\textbf{0.993}\textsuperscript{*}} & \lates,04d93cea93e5f10af5e94a421f2d387803be52c58ec67cc9e78e58583f10fbbd,FLAGGED_UNSUPPORTED,no frozen source,
0.134,decimal,ACTIVE,3943,Appendix subsection: Complete Regularization-Path Results,tab:path_anchor_complementary,Direct & \latesttext{$\approx1$} & \latesttext{\textbf{0.936}} & \latesttext{\textbf{0.993}\textsuperscript{*}} & \lates,04d93cea93e5f10af5e94a421f2d387803be52c58ec67cc9e78e58583f10fbbd,SOURCED,,N-pathcomp-betalog-direct_rho_0p954095-heldout
0.122,decimal,ACTIVE,3943,Appendix subsection: Complete Regularization-Path Results,tab:path_anchor_complementary,Direct & \latesttext{$\approx1$} & \latesttext{\textbf{0.936}} & \latesttext{\textbf{0.993}\textsuperscript{*}} & \lates,04d93cea93e5f10af5e94a421f2d387803be52c58ec67cc9e78e58583f10fbbd,FLAGGED_UNSUPPORTED,no frozen source,
0.359,decimal,ACTIVE,3943,Appendix subsection: Complete Regularization-Path Results,tab:path_anchor_complementary,Direct & \latesttext{$\approx1$} & \latesttext{\textbf{0.936}} & \latesttext{\textbf{0.993}\textsuperscript{*}} & \lates,04d93cea93e5f10af5e94a421f2d387803be52c58ec67cc9e78e58583f10fbbd,FLAGGED_UNSUPPORTED,no frozen source,
0.953,decimal,ACTIVE,3944,Appendix subsection: Complete Regularization-Path Results,tab:path_anchor_complementary,Direct & \latesttext{$\approx10$} & \latesttext{\textbf{0.953}} & \latesttext{\textbf{1.005}\textsuperscript{*}} & \late,6062b027eaf5e9d842009f39c41d06c8e718479c715c76675029b983281df336,FLAGGED_UNSUPPORTED,no frozen source,
1.005,decimal,ACTIVE,3944,Appendix subsection: Complete Regularization-Path Results,tab:path_anchor_complementary,Direct & \latesttext{$\approx10$} & \latesttext{\textbf{0.953}} & \latesttext{\textbf{1.005}\textsuperscript{*}} & \late,6062b027eaf5e9d842009f39c41d06c8e718479c715c76675029b983281df336,FLAGGED_UNSUPPORTED,no frozen source,
0.970,decimal,ACTIVE,3944,Appendix subsection: Complete Regularization-Path Results,tab:path_anchor_complementary,Direct & \latesttext{$\approx10$} & \latesttext{\textbf{0.953}} & \latesttext{\textbf{1.005}\textsuperscript{*}} & \late,6062b027eaf5e9d842009f39c41d06c8e718479c715c76675029b983281df336,FLAGGED_UNSUPPORTED,no frozen source,
21.9,decimal,ACTIVE,3944,Appendix subsection: Complete Regularization-Path Results,tab:path_anchor_complementary,Direct & \latesttext{$\approx10$} & \latesttext{\textbf{0.953}} & \latesttext{\textbf{1.005}\textsuperscript{*}} & \late,6062b027eaf5e9d842009f39c41d06c8e718479c715c76675029b983281df336,FLAGGED_UNSUPPORTED,no frozen source,
39.4,decimal,ACTIVE,3944,Appendix subsection: Complete Regularization-Path Results,tab:path_anchor_complementary,Direct & \latesttext{$\approx10$} & \latesttext{\textbf{0.953}} & \latesttext{\textbf{1.005}\textsuperscript{*}} & \late,6062b027eaf5e9d842009f39c41d06c8e718479c715c76675029b983281df336,FLAGGED_UNSUPPORTED,no frozen source,
0.096,decimal,ACTIVE,3944,Appendix subsection: Complete Regularization-Path Results,tab:path_anchor_complementary,Direct & \latesttext{$\approx10$} & \latesttext{\textbf{0.953}} & \latesttext{\textbf{1.005}\textsuperscript{*}} & \late,6062b027eaf5e9d842009f39c41d06c8e718479c715c76675029b983281df336,FLAGGED_UNSUPPORTED,no frozen source,
0.132,decimal,ACTIVE,3944,Appendix subsection: Complete Regularization-Path Results,tab:path_anchor_complementary,Direct & \latesttext{$\approx10$} & \latesttext{\textbf{0.953}} & \latesttext{\textbf{1.005}\textsuperscript{*}} & \late,6062b027eaf5e9d842009f39c41d06c8e718479c715c76675029b983281df336,FLAGGED_UNSUPPORTED,no frozen source,
0.302,decimal,ACTIVE,3944,Appendix subsection: Complete Regularization-Path Results,tab:path_anchor_complementary,Direct & \latesttext{$\approx10$} & \latesttext{\textbf{0.953}} & \latesttext{\textbf{1.005}\textsuperscript{*}} & \late,6062b027eaf5e9d842009f39c41d06c8e718479c715c76675029b983281df336,FLAGGED_UNSUPPORTED,no frozen source,
