realization_key,family,rho,b,reference_cell,evaluation,n,s,log_s,metric,invariance_class,baseline,smeared,expected,abs_diff_from_expected,rel_diff_from_expected,flag,delta_smeared_minus_baseline
posthoc:A:b=1.0691027398736879,A-posthoc,,1.0691027398736879,,fold_1,5209,1.0523283774569256,0.05100521147973347,MKI,invariant,1.017961856240085,1.0179618562400847,1.017961856240085,2.220446049250313e-16,2.1812664547684425e-16,OK,-2.220446049250313e-16
posthoc:A:b=1.0691027398736879,A-posthoc,,1.0691027398736879,,fold_1,5209,1.0523283774569256,0.05100521147973347,beta_log,invariant,-0.06588381040394159,-0.06588381040394152,-0.06588381040394159,6.938893903907228e-17,1.0532016684165705e-15,OK,6.938893903907228e-17
posthoc:A:b=1.0691027398736879,A-posthoc,,1.0691027398736879,,fold_1,5209,1.0523283774569256,0.05100521147973347,dCor_e_y,invariant,0.3015314793206955,0.30153147932067953,0.3015314793206955,1.5987211554602254e-14,5.3020041524748946e-14,OK,-1.5987211554602254e-14
posthoc:A:b=1.0691027398736879,A-posthoc,,1.0691027398736879,,fold_1,5209,1.0523283774569256,0.05100521147973347,Cov_log_residual_log_price,invariant,-0.05347977136092889,-0.05347977136092883,-0.05347977136092889,6.245004513516506e-17,1.1677320890864848e-15,OK,6.245004513516506e-17
posthoc:A:b=1.0691027398736879,A-posthoc,,1.0691027398736879,,fold_1,5209,1.0523283774569256,0.05100521147973347,R2_price,moves,0.8940426205138456,0.8719957744913818,,,,NA_MOVES_BY_DESIGN,-0.022046846022463873
posthoc:A:b=1.0691027398736879,A-posthoc,,1.0691027398736879,,fold_1,5209,1.0523283774569256,0.05100521147973347,MAE_price,moves,55956.66064694439,59304.03574073562,,,,NA_MOVES_BY_DESIGN,3347.3750937912337
posthoc:A:b=1.0691027398736879,A-posthoc,,1.0691027398736879,,fold_1,5209,1.0523283774569256,0.05100521147973347,MAPE,moves,0.24874138431082357,0.2618195413869541,,,,NA_MOVES_BY_DESIGN,0.013078157076130553
posthoc:A:b=1.0691027398736879,A-posthoc,,1.0691027398736879,,fold_2,11197,1.0523283774569256,0.05100521147973347,median_ratio,scales_by_s,1.000786207415119,1.053155725830422,1.0531557258304225,4.440892098500626e-16,4.216747808116358e-16,OK,0.05236951841530302
posthoc:A:b=1.0691027398736879,A-posthoc,,1.0691027398736879,,fold_2,11197,1.0523283774569256,0.05100521147973347,mean_ratio,scales_by_s,1.0444739272825014,1.0991295531932574,1.0991295531932577,2.220446049250313e-16,2.0201859214860877e-16,OK,0.05465562591075601
posthoc:A:b=1.0691027398736879,A-posthoc,,1.0691027398736879,,fold_2,11197,1.0523283774569256,0.05100521147973347,weighted_mean_ratio,scales_by_s,1.0202572660270113,1.0736456733468436,1.0736456733468438,2.220446049250313e-16,2.0681367273884525e-16,OK,0.0533884073198323
posthoc:A:b=1.0691027398736879,A-posthoc,,1.0691027398736879,,fold_2,11197,1.0523283774569256,0.05100521147973347,COD,invariant,21.632453332105328,21.63245333210533,21.632453332105328,3.552713678800501e-15,1.6423073353070959e-16,OK,3.552713678800501e-15
posthoc:A:b=1.0691027398736879,A-posthoc,,1.0691027398736879,,fold_2,11197,1.0523283774569256,0.05100521147973347,COV,invariant,0.34301658778406885,0.34301658778406885,0.34301658778406885,0.0,0.0,OK,0.0
