realization_key,evaluation,metric,fast,canonical,rel_diff
fit:LGBMRegressor:252a25d9c0ce796b,fold_6,beta_log,-0.16679037108638714,-0.16679037108638714,0.0
fit:LGBMRegressor:252a25d9c0ce796b,fold_6,Cov_log_residual_log_price,-0.08125698361780322,-0.08125698361780322,0.0
fit:LGBMRegressor:252a25d9c0ce796b,fold_6,dCor_e_y,0.4234284792789196,0.4234284792789196,0.0
fit:LGBMRegressor:252a25d9c0ce796b,fold_7,R2_price,0.8935445713704158,0.8935445713704158,0.0
fit:LGBMRegressor:252a25d9c0ce796b,fold_7,MAE_price,69226.06535961143,69226.06535961143,0.0
fit:LGBMRegressor:252a25d9c0ce796b,fold_7,MAPE,0.21863409273152515,0.21863409273152515,0.0
fit:LGBMRegressor:252a25d9c0ce796b,fold_7,median_ratio,0.9521156637431685,0.9521156637431685,0.0
fit:LGBMRegressor:252a25d9c0ce796b,fold_7,mean_ratio,1.0226461761912757,1.0226461761912757,0.0
fit:LGBMRegressor:252a25d9c0ce796b,fold_7,weighted_mean_ratio,0.9483328057608247,0.9483328057608247,0.0
fit:LGBMRegressor:252a25d9c0ce796b,fold_7,COD,22.450565051759124,22.450565051759124,0.0
fit:LGBMRegressor:252a25d9c0ce796b,fold_7,COV,0.3421087746819082,0.3421087746819082,0.0
fit:LGBMRegressor:252a25d9c0ce796b,fold_7,PRD,1.0783621213766101,1.0783621213766101,0.0
fit:LGBMRegressor:252a25d9c0ce796b,fold_7,PRB,-0.1075551986320177,-0.1075551986320177,0.0
fit:LGBMRegressor:252a25d9c0ce796b,fold_7,MKI,0.9091684428729316,0.9091684428729316,0.0
fit:LGBMRegressor:252a25d9c0ce796b,fold_7,VEI,-36.04619694101147,-36.04619694101147,0.0
fit:LGBMRegressor:252a25d9c0ce796b,fold_7,beta_log,-0.16888701217473842,-0.16888701217473842,0.0
fit:LGBMRegressor:252a25d9c0ce796b,fold_7,Cov_log_residual_log_price,-0.08431557681458193,-0.08431557681458193,0.0
fit:LGBMRegressor:252a25d9c0ce796b,fold_7,dCor_e_y,0.43293908855720303,0.43293908855720303,0.0
fit:LGBMRegressor:252a25d9c0ce796b,pooled_oof,R2_price,0.8967266657589308,0.8967266657589308,0.0
fit:LGBMRegressor:252a25d9c0ce796b,pooled_oof,MAE_price,61669.15374936938,61669.15374936938,0.0
fit:LGBMRegressor:252a25d9c0ce796b,pooled_oof,MAPE,0.2111270719839581,0.2111270719839581,0.0
fit:LGBMRegressor:252a25d9c0ce796b,pooled_oof,median_ratio,0.9639414356508713,0.9639414356508713,0.0
fit:LGBMRegressor:252a25d9c0ce796b,pooled_oof,mean_ratio,1.0244377190110732,1.0244377190110732,0.0
fit:LGBMRegressor:252a25d9c0ce796b,pooled_oof,weighted_mean_ratio,0.9582146359846849,0.9582146359846849,0.0
fit:LGBMRegressor:252a25d9c0ce796b,pooled_oof,COD,21.604621181921715,21.604621181921715,0.0
fit:LGBMRegressor:252a25d9c0ce796b,pooled_oof,COV,0.3359627719818554,0.3359627719818554,0.0
fit:LGBMRegressor:252a25d9c0ce796b,pooled_oof,PRD,1.0691109074516856,1.0691109074516856,0.0
fit:LGBMRegressor:252a25d9c0ce796b,pooled_oof,PRB,-0.0876267088034166,-0.0876267088034166,0.0
fit:LGBMRegressor:252a25d9c0ce796b,pooled_oof,MKI,0.9250817530236659,0.9250817530236659,0.0
fit:LGBMRegressor:252a25d9c0ce796b,pooled_oof,VEI,-27.218793401887456,-27.218793401887456,0.0
fit:LGBMRegressor:252a25d9c0ce796b,pooled_oof,beta_log,-0.14148073759860588,-0.14148073759860588,0.0
fit:LGBMRegressor:252a25d9c0ce796b,pooled_oof,Cov_log_residual_log_price,-0.07505399132962737,-0.07505399132962737,0.0
fit:LGBMRegressor:252a25d9c0ce796b,pooled_oof,dCor_e_y,0.38578476891885527,0.38578476891885527,0.0
fit:LGBMRegressor:252a25d9c0ce796b,heldout,R2_price,0.8942286902942419,0.8942286902942419,0.0
fit:LGBMRegressor:252a25d9c0ce796b,heldout,MAE_price,75655.08828437526,75655.08828437526,0.0
fit:LGBMRegressor:252a25d9c0ce796b,heldout,MAPE,0.2120088150100442,0.2120088150100442,0.0
fit:LGBMRegressor:252a25d9c0ce796b,heldout,median_ratio,0.9287707502891178,0.9287707502891178,0.0
fit:LGBMRegressor:252a25d9c0ce796b,heldout,mean_ratio,0.9886469043897368,0.9886469043897368,0.0
fit:LGBMRegressor:252a25d9c0ce796b,heldout,weighted_mean_ratio,0.9244032970294538,0.9244032970294538,0.0
fit:LGBMRegressor:252a25d9c0ce796b,heldout,COD,21.6265818314926,21.6265818314926,0.0
fit:LGBMRegressor:252a25d9c0ce796b,heldout,COV,0.39727575972644413,0.39727575972644413,0.0
fit:LGBMRegressor:252a25d9c0ce796b,heldout,PRD,1.0694973801659169,1.0694973801659169,0.0
fit:LGBMRegressor:252a25d9c0ce796b,heldout,PRB,-0.09075887661084052,-0.09075887661084052,0.0
fit:LGBMRegressor:252a25d9c0ce796b,heldout,MKI,0.9229527372409528,0.9229527372409528,0.0
fit:LGBMRegressor:252a25d9c0ce796b,heldout,VEI,-26.459634217874914,-26.459634217874914,0.0
fit:LGBMRegressor:252a25d9c0ce796b,heldout,beta_log,-0.14959933383304838,-0.14959933383304838,0.0
fit:LGBMRegressor:252a25d9c0ce796b,heldout,Cov_log_residual_log_price,-0.07384700179001281,-0.07384700179001281,0.0
fit:LGBMRegressor:252a25d9c0ce796b,heldout,dCor_e_y,0.3870871940418156,0.3870871940418156,0.0
fit:LGBMRegressor:252a25d9c0ce796b,forward_2025,R2_price,0.9043773936942079,0.9043773936942079,0.0
fit:LGBMRegressor:252a25d9c0ce796b,forward_2025,MAE_price,78484.15932253542,78484.15932253542,0.0
fit:LGBMRegressor:252a25d9c0ce796b,forward_2025,MAPE,0.20779348782423568,0.20779348782423568,0.0
fit:LGBMRegressor:252a25d9c0ce796b,forward_2025,median_ratio,0.950316022231903,0.950316022231903,0.0
fit:LGBMRegressor:252a25d9c0ce796b,forward_2025,mean_ratio,1.0154717610789832,1.0154717610789832,0.0
fit:LGBMRegressor:252a25d9c0ce796b,forward_2025,weighted_mean_ratio,0.940907119774355,0.940907119774355,0.0
fit:LGBMRegressor:252a25d9c0ce796b,forward_2025,COD,21.266370664178105,21.266370664178105,0.0
fit:LGBMRegressor:252a25d9c0ce796b,forward_2025,COV,0.37187622627167494,0.37187622627167494,0.0
fit:LGBMRegressor:252a25d9c0ce796b,forward_2025,PRD,1.0792476108826874,1.0792476108826874,0.0
fit:LGBMRegressor:252a25d9c0ce796b,forward_2025,PRB,-0.10604403342499173,-0.10604403342499173,0.0
fit:LGBMRegressor:252a25d9c0ce796b,forward_2025,MKI,0.9065396680065407,0.9065396680065407,0.0
fit:LGBMRegressor:252a25d9c0ce796b,forward_2025,VEI,-28.577346443693536,-28.577346443693536,0.0
fit:LGBMRegressor:252a25d9c0ce796b,forward_2025,beta_log,-0.16408369300241366,-0.16408369300241366,0.0
fit:LGBMRegressor:252a25d9c0ce796b,forward_2025,Cov_log_residual_log_price,-0.08247292557029315,-0.08247292557029315,0.0
fit:LGBMRegressor:252a25d9c0ce796b,forward_2025,dCor_e_y,0.4220380470335071,0.4220380470335071,0.0
fit:LGBSmoothPenalty:d5704816049673ad,fold_1,R2_price,0.9096666499051657,0.9096666499051657,0.0
fit:LGBSmoothPenalty:d5704816049673ad,fold_1,MAE_price,55922.73130572357,55922.73130572357,0.0
fit:LGBSmoothPenalty:d5704816049673ad,fold_1,MAPE,0.24816825912810503,0.24816825912810503,0.0
fit:LGBSmoothPenalty:d5704816049673ad,fold_1,median_ratio,0.9460648426286324,0.9460648426286324,0.0
fit:LGBSmoothPenalty:d5704816049673ad,fold_1,mean_ratio,0.9717474195160389,0.9717474195160389,0.0
fit:LGBSmoothPenalty:d5704816049673ad,fold_1,weighted_mean_ratio,0.9530166156928006,0.9530166156928006,0.0
fit:LGBSmoothPenalty:d5704816049673ad,fold_1,COD,25.703632301885886,25.703632301885886,0.0
fit:LGBSmoothPenalty:d5704816049673ad,fold_1,COV,0.36024221937338885,0.36024221937338885,0.0
fit:LGBSmoothPenalty:d5704816049673ad,fold_1,PRD,1.019654225870576,1.019654225870576,0.0
fit:LGBSmoothPenalty:d5704816049673ad,fold_1,PRB,-0.001861510925110804,-0.001861510925110804,0.0
fit:LGBSmoothPenalty:d5704816049673ad,fold_1,MKI,1.0170607165764323,1.0170607165764323,0.0
fit:LGBSmoothPenalty:d5704816049673ad,fold_1,VEI,-11.883173656903304,-11.883173656903304,0.0
fit:LGBSmoothPenalty:d5704816049673ad,fold_1,beta_log,-0.03809941618280276,-0.03809941618280276,0.0
fit:LGBSmoothPenalty:d5704816049673ad,fold_1,Cov_log_residual_log_price,-0.030926384705874065,-0.030926384705874065,0.0
fit:LGBSmoothPenalty:d5704816049673ad,fold_1,dCor_e_y,0.27152783949478065,0.27152783949478065,0.0
fit:LGBSmoothPenalty:d5704816049673ad,fold_2,R2_price,0.8936027613300649,0.8936027613300649,0.0
fit:LGBSmoothPenalty:d5704816049673ad,fold_2,MAE_price,58530.339802217044,58530.339802217044,0.0
fit:LGBSmoothPenalty:d5704816049673ad,fold_2,MAPE,0.22726742916624457,0.22726742916624457,0.0
fit:LGBSmoothPenalty:d5704816049673ad,fold_2,median_ratio,0.9662341725279934,0.9662341725279934,0.0
fit:LGBSmoothPenalty:d5704816049673ad,fold_2,mean_ratio,0.9840692113928061,0.9840692113928061,0.0
fit:LGBSmoothPenalty:d5704816049673ad,fold_2,weighted_mean_ratio,0.9674194585547855,0.9674194585547855,0.0
fit:LGBSmoothPenalty:d5704816049673ad,fold_2,COD,23.299160303867186,23.299160303867186,0.0
fit:LGBSmoothPenalty:d5704816049673ad,fold_2,COV,0.34674425870790876,0.34674425870790876,0.0
fit:LGBSmoothPenalty:d5704816049673ad,fold_2,PRD,1.0172104795813115,1.0172104795813115,0.0
fit:LGBSmoothPenalty:d5704816049673ad,fold_2,PRB,0.005152959894496421,0.005152959894496421,0.0
fit:LGBSmoothPenalty:d5704816049673ad,fold_2,MKI,1.014136533134169,1.014136533134169,0.0
fit:LGBSmoothPenalty:d5704816049673ad,fold_2,VEI,-12.133088447022761,-12.133088447022761,0.0
fit:LGBSmoothPenalty:d5704816049673ad,fold_2,beta_log,-0.028590587910796605,-0.028590587910796605,0.0
fit:LGBSmoothPenalty:d5704816049673ad,fold_2,Cov_log_residual_log_price,-0.018711386413400102,-0.018711386413400102,0.0
fit:LGBSmoothPenalty:d5704816049673ad,fold_2,dCor_e_y,0.28734984439266814,0.28734984439266814,0.0
fit:LGBSmoothPenalty:d5704816049673ad,fold_3,R2_price,0.8997581657148092,0.8997581657148092,0.0
fit:LGBSmoothPenalty:d5704816049673ad,fold_3,MAE_price,59778.31098569688,59778.31098569688,0.0
fit:LGBSmoothPenalty:d5704816049673ad,fold_3,MAPE,0.2263022022136505,0.2263022022136505,0.0
fit:LGBSmoothPenalty:d5704816049673ad,fold_3,median_ratio,0.9633262185753262,0.9633262185753262,0.0
fit:LGBSmoothPenalty:d5704816049673ad,fold_3,mean_ratio,0.9726580842045509,0.9726580842045509,0.0
fit:LGBSmoothPenalty:d5704816049673ad,fold_3,weighted_mean_ratio,0.9675984801223388,0.9675984801223388,0.0
fit:LGBSmoothPenalty:d5704816049673ad,fold_3,COD,23.23064023068939,23.23064023068939,0.0
fit:LGBSmoothPenalty:d5704816049673ad,fold_3,COV,0.3262260600402383,0.3262260600402383,0.0
fit:LGBSmoothPenalty:d5704816049673ad,fold_3,PRD,1.0052290326888198,1.0052290326888198,0.0
fit:LGBSmoothPenalty:d5704816049673ad,fold_3,PRB,0.026589900305323495,0.026589900305323495,0.0
fit:LGBSmoothPenalty:d5704816049673ad,fold_3,MKI,1.0273825229166325,1.0273825229166325,0.0
fit:LGBSmoothPenalty:d5704816049673ad,fold_3,VEI,-1.3151232709111211,-1.3151232709111211,0.0
fit:LGBSmoothPenalty:d5704816049673ad,fold_3,beta_log,-0.008946384976205556,-0.008946384976205556,0.0
fit:LGBSmoothPenalty:d5704816049673ad,fold_3,Cov_log_residual_log_price,-0.005133297591922209,-0.005133297591922209,0.0
fit:LGBSmoothPenalty:d5704816049673ad,fold_3,dCor_e_y,0.26768181777280775,0.26768181777280775,0.0
fit:LGBSmoothPenalty:d5704816049673ad,fold_4,R2_price,0.8948314381235838,0.8948314381235838,0.0
fit:LGBSmoothPenalty:d5704816049673ad,fold_4,MAE_price,63889.487724562685,63889.487724562685,0.0
fit:LGBSmoothPenalty:d5704816049673ad,fold_4,MAPE,0.22321058674846805,0.22321058674846805,0.0
fit:LGBSmoothPenalty:d5704816049673ad,fold_4,median_ratio,0.9385014426865427,0.9385014426865427,0.0
fit:LGBSmoothPenalty:d5704816049673ad,fold_4,mean_ratio,0.9448045486727764,0.9448045486727764,0.0
fit:LGBSmoothPenalty:d5704816049673ad,fold_4,weighted_mean_ratio,0.946038947327167,0.946038947327167,0.0
fit:LGBSmoothPenalty:d5704816049673ad,fold_4,COD,23.061920470021665,23.061920470021665,0.0
fit:LGBSmoothPenalty:d5704816049673ad,fold_4,COV,0.35229630406193485,0.35229630406193485,0.0
fit:LGBSmoothPenalty:d5704816049673ad,fold_4,PRD,0.9986951925627606,0.9986951925627606,0.0
fit:LGBSmoothPenalty:d5704816049673ad,fold_4,PRB,0.04938724668430249,0.04938724668430249,0.0
fit:LGBSmoothPenalty:d5704816049673ad,fold_4,MKI,1.0390241062958108,1.0390241062958108,0.0
fit:LGBSmoothPenalty:d5704816049673ad,fold_4,VEI,7.623357250628076,7.623357250628076,0.0
fit:LGBSmoothPenalty:d5704816049673ad,fold_4,beta_log,0.015464066456950544,0.015464066456950544,0.0
fit:LGBSmoothPenalty:d5704816049673ad,fold_4,Cov_log_residual_log_price,0.007479753330327857,0.007479753330327857,0.0
fit:LGBSmoothPenalty:d5704816049673ad,fold_4,dCor_e_y,0.2861205213854248,0.2861205213854248,0.0
fit:LGBSmoothPenalty:d5704816049673ad,fold_5,R2_price,0.8730430307205935,0.8730430307205935,0.0
fit:LGBSmoothPenalty:d5704816049673ad,fold_5,MAE_price,71639.61989031768,71639.61989031768,0.0
fit:LGBSmoothPenalty:d5704816049673ad,fold_5,MAPE,0.22460453598874855,0.22460453598874855,0.0
fit:LGBSmoothPenalty:d5704816049673ad,fold_5,median_ratio,0.9695987778843919,0.9695987778843919,0.0
fit:LGBSmoothPenalty:d5704816049673ad,fold_5,mean_ratio,0.9776814619941142,0.9776814619941142,0.0
fit:LGBSmoothPenalty:d5704816049673ad,fold_5,weighted_mean_ratio,0.9676736091142026,0.9676736091142026,0.0
fit:LGBSmoothPenalty:d5704816049673ad,fold_5,COD,22.999447594535624,22.999447594535624,0.0
fit:LGBSmoothPenalty:d5704816049673ad,fold_5,COV,0.31760896719475606,0.31760896719475606,0.0
fit:LGBSmoothPenalty:d5704816049673ad,fold_5,PRD,1.0103421781741806,1.0103421781741806,0.0
fit:LGBSmoothPenalty:d5704816049673ad,fold_5,PRB,0.042576041976103346,0.042576041976103346,0.0
fit:LGBSmoothPenalty:d5704816049673ad,fold_5,MKI,1.0100162721658479,1.0100162721658479,0.0
fit:LGBSmoothPenalty:d5704816049673ad,fold_5,VEI,3.533724258426627,3.533724258426627,0.0
fit:LGBSmoothPenalty:d5704816049673ad,fold_5,beta_log,-0.003887613773819242,-0.003887613773819242,0.0
fit:LGBSmoothPenalty:d5704816049673ad,fold_5,Cov_log_residual_log_price,-0.0018172844279455624,-0.0018172844279455624,0.0
fit:LGBSmoothPenalty:d5704816049673ad,fold_5,dCor_e_y,0.25119185023686247,0.25119185023686247,0.0
fit:LGBSmoothPenalty:d5704816049673ad,fold_6,R2_price,0.8851194818989474,0.8851194818989474,0.0
fit:LGBSmoothPenalty:d5704816049673ad,fold_6,MAE_price,72973.33131679741,72973.33131679741,0.0
fit:LGBSmoothPenalty:d5704816049673ad,fold_6,MAPE,0.2280857077541442,0.2280857077541442,0.0
fit:LGBSmoothPenalty:d5704816049673ad,fold_6,median_ratio,0.9881168642075633,0.9881168642075633,0.0
fit:LGBSmoothPenalty:d5704816049673ad,fold_6,mean_ratio,1.0137255493705173,1.0137255493705173,0.0
fit:LGBSmoothPenalty:d5704816049673ad,fold_6,weighted_mean_ratio,0.9923716888943422,0.9923716888943422,0.0
fit:LGBSmoothPenalty:d5704816049673ad,fold_6,COD,23.05512341400076,23.05512341400076,0.0
fit:LGBSmoothPenalty:d5704816049673ad,fold_6,COV,0.32883761597172695,0.32883761597172695,0.0
fit:LGBSmoothPenalty:d5704816049673ad,fold_6,PRD,1.0215180065243161,1.0215180065243161,0.0
fit:LGBSmoothPenalty:d5704816049673ad,fold_6,PRB,0.020382414377739667,0.020382414377739667,0.0
fit:LGBSmoothPenalty:d5704816049673ad,fold_6,MKI,0.991459958957836,0.991459958957836,0.0
fit:LGBSmoothPenalty:d5704816049673ad,fold_6,VEI,-4.1724417469022965,-4.1724417469022965,0.0
fit:LGBSmoothPenalty:d5704816049673ad,fold_6,beta_log,-0.03298660928922347,-0.03298660928922347,0.0
fit:LGBSmoothPenalty:d5704816049673ad,fold_6,Cov_log_residual_log_price,-0.01607042632714708,-0.01607042632714708,0.0
fit:LGBSmoothPenalty:d5704816049673ad,fold_6,dCor_e_y,0.2520351332601979,0.2520351332601979,0.0
fit:LGBSmoothPenalty:d5704816049673ad,fold_7,R2_price,0.8834100390798526,0.8834100390798526,0.0
fit:LGBSmoothPenalty:d5704816049673ad,fold_7,MAE_price,75647.96106803734,75647.96106803734,0.0
fit:LGBSmoothPenalty:d5704816049673ad,fold_7,MAPE,0.2301633393478691,0.2301633393478691,0.0
fit:LGBSmoothPenalty:d5704816049673ad,fold_7,median_ratio,0.9588385509953878,0.9588385509953878,0.0
fit:LGBSmoothPenalty:d5704816049673ad,fold_7,mean_ratio,0.9848898507575795,0.9848898507575795,0.0
fit:LGBSmoothPenalty:d5704816049673ad,fold_7,weighted_mean_ratio,0.9629647971501317,0.9629647971501317,0.0
fit:LGBSmoothPenalty:d5704816049673ad,fold_7,COD,23.68110831709968,23.68110831709968,0.0
fit:LGBSmoothPenalty:d5704816049673ad,fold_7,COV,0.3391816175904795,0.3391816175904795,0.0
fit:LGBSmoothPenalty:d5704816049673ad,fold_7,PRD,1.0227682815325487,1.0227682815325487,0.0
fit:LGBSmoothPenalty:d5704816049673ad,fold_7,PRB,0.02103788592414329,0.02103788592414329,0.0
fit:LGBSmoothPenalty:d5704816049673ad,fold_7,MKI,0.9901477423208992,0.9901477423208992,0.0
fit:LGBSmoothPenalty:d5704816049673ad,fold_7,VEI,-7.248098183459013,-7.248098183459013,0.0
fit:LGBSmoothPenalty:d5704816049673ad,fold_7,beta_log,-0.034091069198553176,-0.034091069198553176,0.0
fit:LGBSmoothPenalty:d5704816049673ad,fold_7,Cov_log_residual_log_price,-0.017019711147046885,-0.017019711147046885,0.0
fit:LGBSmoothPenalty:d5704816049673ad,fold_7,dCor_e_y,0.25802271142194394,0.25802271142194394,0.0
fit:LGBSmoothPenalty:d5704816049673ad,pooled_oof,R2_price,0.8869289924511429,0.8869289924511429,0.0
fit:LGBSmoothPenalty:d5704816049673ad,pooled_oof,MAE_price,68870.13648178238,68870.13648178238,0.0
fit:LGBSmoothPenalty:d5704816049673ad,pooled_oof,MAPE,0.22762656348088758,0.22762656348088758,0.0
fit:LGBSmoothPenalty:d5704816049673ad,pooled_oof,median_ratio,0.965034613472882,0.965034613472882,0.0
fit:LGBSmoothPenalty:d5704816049673ad,pooled_oof,mean_ratio,0.9820760033439478,0.9820760033439478,0.0
fit:LGBSmoothPenalty:d5704816049673ad,pooled_oof,weighted_mean_ratio,0.9687920704016755,0.9687920704016755,0.0
fit:LGBSmoothPenalty:d5704816049673ad,pooled_oof,COD,23.35510907849185,23.35510907849185,0.0
fit:LGBSmoothPenalty:d5704816049673ad,pooled_oof,COV,0.3354345395342675,0.3354345395342675,0.0
fit:LGBSmoothPenalty:d5704816049673ad,pooled_oof,PRD,1.0137118514365675,1.0137118514365675,0.0
fit:LGBSmoothPenalty:d5704816049673ad,pooled_oof,PRB,0.027431944196773604,0.027431944196773604,0.0
fit:LGBSmoothPenalty:d5704816049673ad,pooled_oof,MKI,1.007706807408317,1.007706807408317,0.0
fit:LGBSmoothPenalty:d5704816049673ad,pooled_oof,VEI,-2.5603907484167263,-2.5603907484167263,0.0
fit:LGBSmoothPenalty:d5704816049673ad,pooled_oof,beta_log,-0.016165645327330093,-0.016165645327330093,0.0
fit:LGBSmoothPenalty:d5704816049673ad,pooled_oof,Cov_log_residual_log_price,-0.00857569888897172,-0.00857569888897172,0.0
fit:LGBSmoothPenalty:d5704816049673ad,pooled_oof,dCor_e_y,0.2559599141735029,0.2559599141735029,0.0
fit:LGBSmoothPenalty:d5704816049673ad,heldout,R2_price,0.888812536448442,0.888812536448442,0.0
fit:LGBSmoothPenalty:d5704816049673ad,heldout,MAE_price,82093.69857126079,82093.69857126079,0.0
fit:LGBSmoothPenalty:d5704816049673ad,heldout,MAPE,0.2283590861624001,0.2283590861624001,0.0
fit:LGBSmoothPenalty:d5704816049673ad,heldout,median_ratio,0.9225357447665429,0.9225357447665429,0.0
fit:LGBSmoothPenalty:d5704816049673ad,heldout,mean_ratio,0.9365632871090023,0.9365632871090023,0.0
fit:LGBSmoothPenalty:d5704816049673ad,heldout,weighted_mean_ratio,0.9275041816647772,0.9275041816647772,0.0
fit:LGBSmoothPenalty:d5704816049673ad,heldout,COD,23.521492466919096,23.521492466919096,0.0
fit:LGBSmoothPenalty:d5704816049673ad,heldout,COV,0.40286311293508037,0.40286311293508037,0.0
fit:LGBSmoothPenalty:d5704816049673ad,heldout,PRD,1.0097671855537782,1.0097671855537782,0.0
fit:LGBSmoothPenalty:d5704816049673ad,heldout,PRB,0.041827490042672305,0.041827490042672305,0.0
fit:LGBSmoothPenalty:d5704816049673ad,heldout,MKI,1.0131916421068623,1.0131916421068623,0.0
fit:LGBSmoothPenalty:d5704816049673ad,heldout,VEI,4.01611843191782,4.01611843191782,0.0
fit:LGBSmoothPenalty:d5704816049673ad,heldout,beta_log,-0.001297618149301881,-0.001297618149301881,0.0
fit:LGBSmoothPenalty:d5704816049673ad,heldout,Cov_log_residual_log_price,-0.0006405456985603241,-0.0006405456985603241,0.0
fit:LGBSmoothPenalty:d5704816049673ad,heldout,dCor_e_y,0.26733205076817096,0.26733205076817096,0.0
fit:LGBSmoothPenalty:d5704816049673ad,forward_2025,R2_price,0.8997399544009957,0.8997399544009957,0.0
fit:LGBSmoothPenalty:d5704816049673ad,forward_2025,MAE_price,85257.36382105583,85257.36382105583,0.0
fit:LGBSmoothPenalty:d5704816049673ad,forward_2025,MAPE,0.22035431174330186,0.22035431174330186,0.0
fit:LGBSmoothPenalty:d5704816049673ad,forward_2025,median_ratio,0.9476132843923124,0.9476132843923124,0.0
fit:LGBSmoothPenalty:d5704816049673ad,forward_2025,mean_ratio,0.9641219791790135,0.9641219791790135,0.0
fit:LGBSmoothPenalty:d5704816049673ad,forward_2025,weighted_mean_ratio,0.9450223575638494,0.9450223575638494,0.0
fit:LGBSmoothPenalty:d5704816049673ad,forward_2025,COD,22.68455542404257,22.68455542404257,0.0
fit:LGBSmoothPenalty:d5704816049673ad,forward_2025,COV,0.36849936213061574,0.36849936213061574,0.0
fit:LGBSmoothPenalty:d5704816049673ad,forward_2025,PRD,1.020210761642085,1.020210761642085,0.0
fit:LGBSmoothPenalty:d5704816049673ad,forward_2025,PRB,0.030228509356725553,0.030228509356725553,0.0
fit:LGBSmoothPenalty:d5704816049673ad,forward_2025,MKI,0.98660456895573,0.98660456895573,0.0
fit:LGBSmoothPenalty:d5704816049673ad,forward_2025,VEI,1.6516199941362943,1.6516199941362943,0.0
fit:LGBSmoothPenalty:d5704816049673ad,forward_2025,beta_log,-0.014834879718963207,-0.014834879718963207,0.0
fit:LGBSmoothPenalty:d5704816049673ad,forward_2025,Cov_log_residual_log_price,-0.007456413909993522,-0.007456413909993522,0.0
fit:LGBSmoothPenalty:d5704816049673ad,forward_2025,dCor_e_y,0.2658816637505406,0.2658816637505406,0.0
