realization_key,display_kind,reference_cell,family,role_label,j,ext_target,target,rho,b,attained,match_mode,match_gap,max_achieved_dev_correction,evaluation,evaluation_role,weighting,n,n_unique,PRB,PRB_se_classical,PRB_se_hc1,PRB_se_cluster_rowid,n_clusters,PRB_t,PRB_df,PRB_p,PRB_ci_lo,PRB_ci_hi,iaao_2013_class,canonical_prb_fn,ols_minus_canonical,frozen_PRB_value,frozen_minus_recomputed,source
fit:LGBSmoothPenalty:f0344de1bfdf0997,plan_display_anchor,,Surrogate,DISPLAY_ANCHOR,,,,0.0104811313415468,,True,exact_anchor,0.0,,fold_7,descriptive,none,34460.0,34460.0,-0.10750357467673011,0.002028918976603634,0.002819063980384616,,,-52.98564206673681,34458.0,0.0,-0.11148032248477496,-0.10352682686868525,outside_pm010,-0.10750357467659107,-1.3904155604649304e-13,-0.1075035746765903,7.632783294297951e-16,output/paper_v12_lower_rho_extension_994_v2/predictions/data_id=d4929d43ec19badf/split_id=3d464d4a611b131b/fold_id=6/fc76fe1905c5c937.parquet
fit:LGBSmoothPenalty:f0344de1bfdf0997,plan_display_anchor,,Surrogate,DISPLAY_ANCHOR,,,,0.0104811313415468,,True,exact_anchor,0.0,,pooled_oof,sensitivity,D3_row_balanced,151153.0,130165.0,-0.08385450491590718,0.0008984727743262562,0.0013357928436996103,0.0013833919877907091,130165.0,-93.33004550837694,151151.0,0.0,-0.08561549329605776,-0.0820935165357566,outside_pm005_but_not_pm010,-0.08657707065152044,0.002722565735613261,,,concatenated fold_1..fold_7 (D3 row-balanced)
fit:LGBSmoothPenalty:f0344de1bfdf0997,plan_display_anchor,,Surrogate,DISPLAY_ANCHOR,,,,0.0104811313415468,,True,exact_anchor,0.0,,heldout,standards_facing,none,38290.0,38290.0,-0.08810844917847671,0.0022410452222608535,0.002859505463429419,,,-39.31578368132593,38288.0,0.0,-0.09250095595819363,-0.08371594239875979,outside_pm005_but_not_pm010,-0.08810844917852424,4.7531423241764514e-14,-0.0881084491785245,-2.636779683484747e-16,output/paper_v12_lower_rho_extension_994_v2/reporting_preview/heldout/LGBSmoothPenalty/chunk_02/analysis/data_id=d4929d43ec19badf/split_id=3d464d4a611b131b/test_run_predictions/f0344de1bfdf0997.parquet
fit:LGBSmoothPenalty:f0344de1bfdf0997,plan_display_anchor,,Surrogate,DISPLAY_ANCHOR,,,,0.0104811313415468,,True,exact_anchor,0.0,,forward_2025,standards_facing,none,26641.0,26641.0,-0.10111744201373085,0.0024862991356425553,0.003149983705427889,,,-40.66986170897663,26639.0,0.0,-0.10599072019558348,-0.09624416383187823,outside_pm005_but_not_pm010,-0.10111744201315467,-5.761779942048406e-13,-0.1011174420131545,1.8041124150158794e-16,output/paper_v12_lower_rho_extension_994_v2/reporting_preview/forward_2025/LGBSmoothPenalty/chunk_02/analysis/data_id=d4929d43ec19badf/split_id=3d464d4a611b131b/assess_run_predictions/f0344de1bfdf0997.parquet
fit:LGBCovPenalty:f4658932d5e4d8f2,plan_display_anchor,,Direct,DISPLAY_ANCHOR,,,,0.1,,True,exact_anchor,0.0,,fold_1,descriptive,none,5209.0,5209.0,-0.08162202981642208,0.0044612137146663134,0.005742258922659497,,,-18.295924615332442,5207.0,1.6019482907366593e-72,-0.09036788098544274,-0.07287617864740142,outside_pm005_but_not_pm010,-0.08162202981640394,-1.8138268664813495e-14,-0.0816220298164039,4.163336342344337e-17,output/paper_v6_preselection_994/predictions/data_id=d4929d43ec19badf/split_id=3d464d4a611b131b/fold_id=0/96a3f64e2334f868.parquet
fit:LGBCovPenalty:f4658932d5e4d8f2,plan_display_anchor,,Direct,DISPLAY_ANCHOR,,,,0.1,,True,exact_anchor,0.0,,fold_2,descriptive,none,11197.0,11197.0,-0.07616360048574711,0.0031401475994425228,0.0044684001685768955,,,-24.254783596563612,11195.0,1.0577147556170588e-126,-0.08231884216902494,-0.07000835880246928,outside_pm005_but_not_pm010,-0.0761636004856,-1.4710455076283324e-13,-0.0761636004855999,9.71445146547012e-17,output/paper_v6_preselection_994/predictions/data_id=d4929d43ec19badf/split_id=3d464d4a611b131b/fold_id=1/d1bd2b507e4833b9.parquet
fit:LGBCovPenalty:f4658932d5e4d8f2,plan_display_anchor,,Direct,DISPLAY_ANCHOR,,,,0.1,,True,exact_anchor,0.0,,fold_3,descriptive,none,16798.0,16798.0,-0.07776730444873658,0.002519182144077745,0.0036742881722294125,,,-30.87006020249745,16796.0,1.4078521934869615e-203,-0.08270516655674594,-0.07282944234072723,outside_pm005_but_not_pm010,-0.0777673044485388,-1.9778623183697164e-13,-0.0777673044485386,1.942890293094024e-16,output/paper_v6_preselection_994/predictions/data_id=d4929d43ec19badf/split_id=3d464d4a611b131b/fold_id=2/5d77acd9893af92a.parquet
fit:LGBCovPenalty:f4658932d5e4d8f2,plan_display_anchor,,Direct,DISPLAY_ANCHOR,,,,0.1,,True,exact_anchor,0.0,,fold_4,descriptive,none,22323.0,22323.0,-0.06934605626592305,0.002493059665641801,0.0035602604035894657,,,-27.81564244996557,22321.0,2.003330430306061e-167,-0.07423262839787635,-0.06445948413396975,outside_pm005_but_not_pm010,-0.06934605626596134,3.8288816561760086e-14,-0.0693460562659611,2.3592239273284576e-16,output/paper_v6_preselection_994/predictions/data_id=d4929d43ec19badf/split_id=3d464d4a611b131b/fold_id=3/7eb5b8785216ae81.parquet
fit:LGBCovPenalty:f4658932d5e4d8f2,plan_display_anchor,,Direct,DISPLAY_ANCHOR,,,,0.1,,True,exact_anchor,0.0,,fold_5,descriptive,none,28053.0,28053.0,-0.07972772593244581,0.002091825554456736,0.003076516931904404,,,-38.113945860629734,28051.0,6.08217138919044e-310,-0.08382780559417521,-0.07562764627071641,outside_pm005_but_not_pm010,-0.0797277259325008,5.498379529456088e-14,-0.0797277259325006,1.942890293094024e-16,output/paper_v6_preselection_994/predictions/data_id=d4929d43ec19badf/split_id=3d464d4a611b131b/fold_id=4/08373cbae1b5e2d1.parquet
fit:LGBCovPenalty:f4658932d5e4d8f2,plan_display_anchor,,Direct,DISPLAY_ANCHOR,,,,0.1,,True,exact_anchor,0.0,,fold_6,descriptive,none,33113.0,33113.0,-0.10699432876939197,0.0020162322123533642,0.002849123392376317,,,-53.06647126945126,33111.0,0.0,-0.11094621575026997,-0.10304244178851396,outside_pm010,-0.10699432876926654,-1.2542744620702706e-13,-0.1069943287692663,2.3592239273284576e-16,output/paper_v6_preselection_994/predictions/data_id=d4929d43ec19badf/split_id=3d464d4a611b131b/fold_id=5/27db1053bc094d44.parquet
fit:LGBCovPenalty:f4658932d5e4d8f2,plan_display_anchor,,Direct,DISPLAY_ANCHOR,,,,0.1,,True,exact_anchor,0.0,,fold_7,descriptive,none,34460.0,34460.0,-0.10818190818755591,0.002034659053229715,0.0028234385916393523,,,-53.169550945566726,34458.0,0.0,-0.1121699067342473,-0.10419390964086452,outside_pm010,-0.10818190818775815,2.0224100172328008e-13,-0.1081819081877575,6.522560269672795e-16,output/paper_v6_preselection_994/predictions/data_id=d4929d43ec19badf/split_id=3d464d4a611b131b/fold_id=6/fb787777d06587ff.parquet
fit:LGBCovPenalty:f4658932d5e4d8f2,plan_display_anchor,,Direct,DISPLAY_ANCHOR,,,,0.1,,True,exact_anchor,0.0,,pooled_oof,sensitivity,D3_row_balanced,151153.0,130165.0,-0.0842611189761795,0.0009003651815812876,0.0013407039405053122,0.0013881281779695661,130165.0,-93.58549253114599,151151.0,0.0,-0.08602581643609504,-0.08249642151626395,outside_pm005_but_not_pm010,-0.08689927563156238,0.0026381566553828895,,,concatenated fold_1..fold_7 (D3 row-balanced)
fit:LGBCovPenalty:f4658932d5e4d8f2,plan_display_anchor,,Direct,DISPLAY_ANCHOR,,,,0.1,,True,exact_anchor,0.0,,heldout,standards_facing,none,38290.0,38290.0,-0.08776082871990187,0.0022349981240041726,0.0028529196257029306,,,-39.266622990569466,38288.0,0.0,-0.09214148303014327,-0.08338017440966047,outside_pm005_but_not_pm010,-0.08776082871994727,4.539424391936109e-14,-0.0877608287199477,-4.3021142204224816e-16,output/paper_v6_preselection_994/reporting_preview/heldout/LGBCovPenalty/chunk_00/analysis/data_id=d4929d43ec19badf/split_id=3d464d4a611b131b/test_run_predictions/f4658932d5e4d8f2.parquet
fit:LGBCovPenalty:f4658932d5e4d8f2,plan_display_anchor,,Direct,DISPLAY_ANCHOR,,,,0.1,,True,exact_anchor,0.0,,forward_2025,standards_facing,none,26641.0,26641.0,-0.10226007623189126,0.002482333140185096,0.0031678524011580366,,,-41.195146040819566,26639.0,0.0,-0.10712558085228657,-0.09739457161149595,outside_pm005_but_not_pm010,-0.1022600762313744,-5.168643291142416e-13,-0.1022600762313744,0.0,output/paper_v6_preselection_994/reporting_preview/forward_2025/LGBCovPenalty/chunk_00/analysis/data_id=d4929d43ec19badf/split_id=3d464d4a611b131b/assess_run_predictions/f4658932d5e4d8f2.parquet
fit:LGBSmoothPenalty:d180237df9651574,plan_display_anchor,,Surrogate,DISPLAY_ANCHOR,,,,0.1,,True,exact_anchor,0.0,,fold_1,descriptive,none,5209.0,5209.0,-0.075857116076407,0.00436166199396511,0.005524556719624096,,,-17.39179151923385,5207.0,6.727325278567546e-66,-0.08440780409285095,-0.06730642805996304,outside_pm005_but_not_pm010,-0.07585711607622113,-1.8586521211005902e-13,-0.0758571160762211,2.7755575615628914e-17,output/paper_v6_preselection_994/predictions/data_id=d4929d43ec19badf/split_id=3d464d4a611b131b/fold_id=0/94c3b3ad6418ce07.parquet
fit:LGBSmoothPenalty:d180237df9651574,plan_display_anchor,,Surrogate,DISPLAY_ANCHOR,,,,0.1,,True,exact_anchor,0.0,,fold_2,descriptive,none,11197.0,11197.0,-0.0687707473190593,0.0031326374214720736,0.004320459528368426,,,-21.95298659451718,11195.0,1.2825049701941622e-104,-0.07491126773238767,-0.06263022690573093,outside_pm005_but_not_pm010,-0.06877074731903088,-2.842170943040401e-14,-0.0687707473190308,8.326672684688674e-17,output/paper_v6_preselection_994/predictions/data_id=d4929d43ec19badf/split_id=3d464d4a611b131b/fold_id=1/e675400afd014450.parquet
fit:LGBSmoothPenalty:d180237df9651574,plan_display_anchor,,Surrogate,DISPLAY_ANCHOR,,,,0.1,,True,exact_anchor,0.0,,fold_3,descriptive,none,16798.0,16798.0,-0.0724040275369503,0.002492539092219971,0.003629156761505707,,,-29.048301694824737,16796.0,4.712855641285507e-181,-0.07728966645954231,-0.06751838861435829,outside_pm005_but_not_pm010,-0.0724040275370971,1.4679923943106132e-13,-0.0724040275370969,1.942890293094024e-16,output/paper_v6_preselection_994/predictions/data_id=d4929d43ec19badf/split_id=3d464d4a611b131b/fold_id=2/6863379e9b9bbb77.parquet
fit:LGBSmoothPenalty:d180237df9651574,plan_display_anchor,,Surrogate,DISPLAY_ANCHOR,,,,0.1,,True,exact_anchor,0.0,,fold_4,descriptive,none,22323.0,22323.0,-0.05975535222896933,0.002468892072612122,0.003443520348750668,,,-24.203306775474935,22321.0,9.091671397728347e-128,-0.06459455418032777,-0.05491615027761089,outside_pm005_but_not_pm010,-0.05975535222897684,7.514822097931528e-15,-0.0597553522289769,-5.551115123125783e-17,output/paper_v6_preselection_994/predictions/data_id=d4929d43ec19badf/split_id=3d464d4a611b131b/fold_id=3/cfa719a1dc09c678.parquet
fit:LGBSmoothPenalty:d180237df9651574,plan_display_anchor,,Surrogate,DISPLAY_ANCHOR,,,,0.1,,True,exact_anchor,0.0,,fold_5,descriptive,none,28053.0,28053.0,-0.07565983852293368,0.002071980399077481,0.0030323218065578536,,,-36.51571151764762,28051.0,2.997746962385652e-285,-0.07972102071647746,-0.07159865632938989,outside_pm005_but_not_pm010,-0.07565983852250763,-4.260480856999038e-13,-0.0756598385225076,2.7755575615628914e-17,output/paper_v6_preselection_994/predictions/data_id=d4929d43ec19badf/split_id=3d464d4a611b131b/fold_id=4/3a47ddb0dbc7afee.parquet
fit:LGBSmoothPenalty:d180237df9651574,plan_display_anchor,,Surrogate,DISPLAY_ANCHOR,,,,0.1,,True,exact_anchor,0.0,,fold_6,descriptive,none,33113.0,33113.0,-0.1001380218878185,0.00200783891672363,0.002839918039948995,,,-49.87353370519517,33111.0,0.0,-0.10407345771018284,-0.09620258606545418,outside_pm005_but_not_pm010,-0.10013802188766018,-1.5833168109935514e-13,-0.1001380218876599,2.7755575615628914e-16,output/paper_v6_preselection_994/predictions/data_id=d4929d43ec19badf/split_id=3d464d4a611b131b/fold_id=5/c59c29e3a65634f0.parquet
fit:LGBSmoothPenalty:d180237df9651574,plan_display_anchor,,Surrogate,DISPLAY_ANCHOR,,,,0.1,,True,exact_anchor,0.0,,fold_7,descriptive,none,34460.0,34460.0,-0.09702289416096765,0.00200479146753598,0.0027699785418302,,,-48.3955043365259,34458.0,0.0,-0.10095235125908036,-0.09309343706285494,outside_pm005_but_not_pm010,-0.09702289416093605,-3.159972283839352e-14,-0.0970228941609359,1.5265566588595902e-16,output/paper_v6_preselection_994/predictions/data_id=d4929d43ec19badf/split_id=3d464d4a611b131b/fold_id=6/c654f8d6d5c1daf5.parquet
fit:LGBSmoothPenalty:d180237df9651574,plan_display_anchor,,Surrogate,DISPLAY_ANCHOR,,,,0.1,,True,exact_anchor,0.0,,pooled_oof,sensitivity,D3_row_balanced,151153.0,130165.0,-0.07686840956663343,0.0008912105524314161,0.0013104105002971753,0.0013587717718713695,130165.0,-86.25168245250205,151151.0,0.0,-0.07861516413944303,-0.07512165499382384,outside_pm005_but_not_pm010,-0.07939920712682683,0.002530797560193393,,,concatenated fold_1..fold_7 (D3 row-balanced)
fit:LGBSmoothPenalty:d180237df9651574,plan_display_anchor,,Surrogate,DISPLAY_ANCHOR,,,,0.1,,True,exact_anchor,0.0,,heldout,standards_facing,none,38290.0,38290.0,-0.07939127795799994,0.0022339504935227085,0.0027850582357733587,,,-35.53851268781168,38288.0,3.390790637189121e-272,-0.08376987888531683,-0.07501267703068305,outside_pm005_but_not_pm010,-0.07939127795848948,4.89538964920655e-13,-0.0793912779584894,8.326672684688674e-17,output/paper_v6_preselection_994/reporting_preview/heldout/LGBSmoothPenalty/chunk_00/analysis/data_id=d4929d43ec19badf/split_id=3d464d4a611b131b/test_run_predictions/d180237df9651574.parquet
fit:LGBSmoothPenalty:d180237df9651574,plan_display_anchor,,Surrogate,DISPLAY_ANCHOR,,,,0.1,,True,exact_anchor,0.0,,forward_2025,standards_facing,none,26641.0,26641.0,-0.09451909966330474,0.0024488297074281773,0.0030989058819501495,,,-38.59766131413486,26639.0,0.0,-0.09931893577843821,-0.08971926354817127,outside_pm005_but_not_pm010,-0.09451909966341981,1.1507461650239748e-13,-0.0945190996634196,2.0816681711721685e-16,output/paper_v6_preselection_994/reporting_preview/forward_2025/LGBSmoothPenalty/chunk_00/analysis/data_id=d4929d43ec19badf/split_id=3d464d4a611b131b/assess_run_predictions/d180237df9651574.parquet
fit:LGBCovPenalty:e732a8e35bd1a796,plan_display_anchor,,Direct,DISPLAY_ANCHOR,,,,0.954095476349994,,True,exact_anchor,0.0,,fold_1,descriptive,none,5209.0,5209.0,-0.06789549470735956,0.00436717416374066,0.005532401244215239,,,-15.546779716521392,5207.0,2.6005533080131307e-53,-0.07645698888991856,-0.05933400052480056,outside_pm005_but_not_pm010,-0.06789549470729535,-6.421252418675749e-14,-0.0678954947072953,4.163336342344337e-17,output/paper_v6_preselection_994/predictions/data_id=d4929d43ec19badf/split_id=3d464d4a611b131b/fold_id=0/fabf54a5f055442d.parquet
fit:LGBCovPenalty:e732a8e35bd1a796,plan_display_anchor,,Direct,DISPLAY_ANCHOR,,,,0.954095476349994,,True,exact_anchor,0.0,,fold_2,descriptive,none,11197.0,11197.0,-0.06427650561123321,0.0031152781604025137,0.004428011139432677,,,-20.632669797591454,11195.0,7.372838169845514e-93,-0.07038299881916996,-0.058170012403296466,outside_pm005_but_not_pm010,-0.06427650561128659,5.33739719088544e-14,-0.0642765056112865,8.326672684688674e-17,output/paper_v6_preselection_994/predictions/data_id=d4929d43ec19badf/split_id=3d464d4a611b131b/fold_id=1/a831b720a2c49f8e.parquet
fit:LGBCovPenalty:e732a8e35bd1a796,plan_display_anchor,,Direct,DISPLAY_ANCHOR,,,,0.954095476349994,,True,exact_anchor,0.0,,fold_3,descriptive,none,16798.0,16798.0,-0.06351737611614305,0.002493556068396316,0.003608398159387973,,,-25.472607943800142,16796.0,1.8198017240042296e-140,-0.06840500841906198,-0.058629743813224125,outside_pm005_but_not_pm010,-0.06351737611625842,1.1536605004636158e-13,-0.0635173761162584,1.3877787807814457e-17,output/paper_v6_preselection_994/predictions/data_id=d4929d43ec19badf/split_id=3d464d4a611b131b/fold_id=2/b4c8c63d33701360.parquet
fit:LGBCovPenalty:e732a8e35bd1a796,plan_display_anchor,,Direct,DISPLAY_ANCHOR,,,,0.954095476349994,,True,exact_anchor,0.0,,fold_4,descriptive,none,22323.0,22323.0,-0.055565243931093966,0.002445080076887574,0.0035167285976675355,,,-22.72532685384475,22321.0,4.826051594528929e-113,-0.06035777269756342,-0.05077271516462451,outside_pm005_but_not_pm010,-0.055565243931034895,-5.907080380396224e-14,-0.0555652439310348,9.71445146547012e-17,output/paper_v6_preselection_994/predictions/data_id=d4929d43ec19badf/split_id=3d464d4a611b131b/fold_id=3/fb74278e9ab1c0fd.parquet
fit:LGBCovPenalty:e732a8e35bd1a796,plan_display_anchor,,Direct,DISPLAY_ANCHOR,,,,0.954095476349994,,True,exact_anchor,0.0,,fold_5,descriptive,none,28053.0,28053.0,-0.06530019113930108,0.002069403612305269,0.003015758355121371,,,-31.55507739090014,28051.0,8.721707709201653e-215,-0.06935632270564755,-0.061244059572954604,outside_pm005_but_not_pm010,-0.06530019113986961,5.685313331227348e-13,-0.0653001911398696,1.3877787807814457e-17,output/paper_v6_preselection_994/predictions/data_id=d4929d43ec19badf/split_id=3d464d4a611b131b/fold_id=4/cf94e5605c7911e2.parquet
fit:LGBCovPenalty:e732a8e35bd1a796,plan_display_anchor,,Direct,DISPLAY_ANCHOR,,,,0.954095476349994,,True,exact_anchor,0.0,,fold_6,descriptive,none,33113.0,33113.0,-0.09323020820460659,0.0020027688832765247,0.002801110177465764,,,-46.55065743386337,33111.0,0.0,-0.09715570658075343,-0.08930470982845976,outside_pm005_but_not_pm010,-0.093230208204622,1.5404344466674047e-14,-0.0932302082046218,1.942890293094024e-16,output/paper_v6_preselection_994/predictions/data_id=d4929d43ec19badf/split_id=3d464d4a611b131b/fold_id=5/35c365b5a6f58206.parquet
fit:LGBCovPenalty:e732a8e35bd1a796,plan_display_anchor,,Direct,DISPLAY_ANCHOR,,,,0.954095476349994,,True,exact_anchor,0.0,,fold_7,descriptive,none,34460.0,34460.0,-0.09310761418951397,0.002000376202401252,0.00275889033817454,,,-46.54505191460865,34458.0,0.0,-0.09702841722299968,-0.08918681115602825,outside_pm005_but_not_pm010,-0.09310761418905411,-4.598543767997398e-13,-0.0931076141890541,1.3877787807814457e-17,output/paper_v6_preselection_994/predictions/data_id=d4929d43ec19badf/split_id=3d464d4a611b131b/fold_id=6/6a8e09729eb5f8e6.parquet
fit:LGBCovPenalty:e732a8e35bd1a796,plan_display_anchor,,Direct,DISPLAY_ANCHOR,,,,0.954095476349994,,True,exact_anchor,0.0,,pooled_oof,sensitivity,D3_row_balanced,151153.0,130165.0,-0.07016561637699326,0.0008885034930707619,0.0013149986909126202,0.0013613886821744255,130165.0,-78.97055771215202,151151.0,0.0,-0.07190706516846511,-0.0684241675855214,outside_pm005_but_not_pm010,-0.07283034467965423,0.002664728302660971,,,concatenated fold_1..fold_7 (D3 row-balanced)
fit:LGBCovPenalty:e732a8e35bd1a796,plan_display_anchor,,Direct,DISPLAY_ANCHOR,,,,0.954095476349994,,True,exact_anchor,0.0,,heldout,standards_facing,none,38290.0,38290.0,-0.0754951901602765,0.002233526750807449,0.002833655564921271,,,-33.80088916910621,38288.0,8.27395752052941e-247,-0.07987296054087745,-0.07111741977967556,outside_pm005_but_not_pm010,-0.07549519015996907,-3.0743463330651366e-13,-0.0754951901599687,3.7470027081099033e-16,output/paper_v6_preselection_994/reporting_preview/heldout/LGBCovPenalty/chunk_02/analysis/data_id=d4929d43ec19badf/split_id=3d464d4a611b131b/test_run_predictions/e732a8e35bd1a796.parquet
fit:LGBCovPenalty:e732a8e35bd1a796,plan_display_anchor,,Direct,DISPLAY_ANCHOR,,,,0.954095476349994,,True,exact_anchor,0.0,,forward_2025,standards_facing,none,26641.0,26641.0,-0.09012340439252364,0.0024818193276344197,0.003149069456295961,,,-36.31344287999643,26639.0,7.396224536438235e-282,-0.09498790191306647,-0.08525890687198082,outside_pm005_but_not_pm010,-0.09012340439288384,3.601979825518242e-13,-0.0901234043928837,1.3877787807814457e-16,output/paper_v6_preselection_994/reporting_preview/forward_2025/LGBCovPenalty/chunk_02/analysis/data_id=d4929d43ec19badf/split_id=3d464d4a611b131b/assess_run_predictions/e732a8e35bd1a796.parquet
fit:LGBSmoothPenalty:4a39ef84979943f2,plan_display_anchor,,Surrogate,DISPLAY_ANCHOR,,,,0.954095476349994,,True,exact_anchor,0.0,,fold_1,descriptive,none,5209.0,5209.0,-0.05478153721134871,0.004207819733302194,0.005185959842340194,,,-13.018983864205964,5207.0,3.740820566415979e-38,-0.06303062983216295,-0.04653244459053447,overlaps_pm005,-0.05478153721135266,3.95516952522712e-15,-0.0547815372113525,1.5959455978986625e-16,output/paper_v6_preselection_994/predictions/data_id=d4929d43ec19badf/split_id=3d464d4a611b131b/fold_id=0/0341d69aa93d0465.parquet
fit:LGBSmoothPenalty:4a39ef84979943f2,plan_display_anchor,,Surrogate,DISPLAY_ANCHOR,,,,0.954095476349994,,True,exact_anchor,0.0,,fold_2,descriptive,none,11197.0,11197.0,-0.0476308947453189,0.0029747392513711935,0.0040865785051531316,,,-16.01178816710192,11195.0,4.5393622521380886e-57,-0.05346190696913071,-0.041799882521507084,overlaps_pm005,-0.04763089474526578,-5.3117232834409833e-14,-0.0476308947452657,7.632783294297951e-17,output/paper_v6_preselection_994/predictions/data_id=d4929d43ec19badf/split_id=3d464d4a611b131b/fold_id=1/fa77ddf786ded9b8.parquet
fit:LGBSmoothPenalty:4a39ef84979943f2,plan_display_anchor,,Surrogate,DISPLAY_ANCHOR,,,,0.954095476349994,,True,exact_anchor,0.0,,fold_3,descriptive,none,16798.0,16798.0,-0.04205674244905633,0.00237142343012756,0.003348824232806349,,,-17.734809361647436,16796.0,9.760394620374948e-70,-0.04670498192836532,-0.037408502969747334,within_pm005,-0.04205674244899558,-6.075001612870778e-14,-0.0420567424489953,2.7755575615628914e-16,output/paper_v6_preselection_994/predictions/data_id=d4929d43ec19badf/split_id=3d464d4a611b131b/fold_id=2/03d0b7cb3b0ea3d9.parquet
fit:LGBSmoothPenalty:4a39ef84979943f2,plan_display_anchor,,Surrogate,DISPLAY_ANCHOR,,,,0.954095476349994,,True,exact_anchor,0.0,,fold_4,descriptive,none,22323.0,22323.0,-0.03094035822611152,0.0023703287297531105,0.00318512994093099,,,-13.053192933848553,22321.0,8.45357768228553e-39,-0.035586369099420485,-0.026294347352802557,within_pm005,-0.03094035822621004,9.852188509462678e-14,-0.0309403582262101,-5.898059818321144e-17,output/paper_v6_preselection_994/predictions/data_id=d4929d43ec19badf/split_id=3d464d4a611b131b/fold_id=3/d29fb369408f69e1.parquet
fit:LGBSmoothPenalty:4a39ef84979943f2,plan_display_anchor,,Surrogate,DISPLAY_ANCHOR,,,,0.954095476349994,,True,exact_anchor,0.0,,fold_5,descriptive,none,28053.0,28053.0,-0.04343105794030511,0.002003070894769116,0.0028063023662447503,,,-21.682237036004253,28051.0,2.134996801421449e-103,-0.04735717415929254,-0.039504941721317674,within_pm005,-0.04343105794069638,3.912703494535208e-13,-0.0434310579406962,1.8041124150158794e-16,output/paper_v6_preselection_994/predictions/data_id=d4929d43ec19badf/split_id=3d464d4a611b131b/fold_id=4/f23744ec9def95f0.parquet
fit:LGBSmoothPenalty:4a39ef84979943f2,plan_display_anchor,,Surrogate,DISPLAY_ANCHOR,,,,0.954095476349994,,True,exact_anchor,0.0,,fold_6,descriptive,none,33113.0,33113.0,-0.06648927086836243,0.001946130771360056,0.002687432323034565,,,-34.16485256121628,33111.0,1.8986554763899745e-251,-0.07030375652695976,-0.06267478520976509,outside_pm005_but_not_pm010,-0.06648927086833972,-2.270406085358445e-14,-0.0664892708683397,2.7755575615628914e-17,output/paper_v6_preselection_994/predictions/data_id=d4929d43ec19badf/split_id=3d464d4a611b131b/fold_id=5/b325ad098fc13a86.parquet
fit:LGBSmoothPenalty:4a39ef84979943f2,plan_display_anchor,,Surrogate,DISPLAY_ANCHOR,,,,0.954095476349994,,True,exact_anchor,0.0,,fold_7,descriptive,none,34460.0,34460.0,-0.06330992059390428,0.0019251861725877546,0.0025909702608989506,,,-32.88509002160853,34458.0,1.484237976907079e-233,-0.0670833487003004,-0.059536492487508155,outside_pm005_but_not_pm010,-0.06330992059359768,-3.066019660380448e-13,-0.0633099205935973,3.7470027081099033e-16,output/paper_v6_preselection_994/predictions/data_id=d4929d43ec19badf/split_id=3d464d4a611b131b/fold_id=6/8e3355c0a59224af.parquet
fit:LGBSmoothPenalty:4a39ef84979943f2,plan_display_anchor,,Surrogate,DISPLAY_ANCHOR,,,,0.954095476349994,,True,exact_anchor,0.0,,pooled_oof,sensitivity,D3_row_balanced,151153.0,130165.0,-0.04732677284601128,0.0008560814882649475,0.0012189115409010076,0.001266164894935319,130165.0,-55.283023280797984,151151.0,0.0,-0.04900467516689915,-0.045648870525123404,within_pm005,-0.049325291144412635,0.001998518298401357,,,concatenated fold_1..fold_7 (D3 row-balanced)
fit:LGBSmoothPenalty:4a39ef84979943f2,plan_display_anchor,,Surrogate,DISPLAY_ANCHOR,,,,0.954095476349994,,True,exact_anchor,0.0,,heldout,standards_facing,none,38290.0,38290.0,-0.04544484564012907,0.0020970917446494278,0.002571486451151595,,,-21.67041368413098,38288.0,1.6378104621094995e-103,-0.049555199868843866,-0.04133449141141428,within_pm005,-0.045444845639761575,-3.6749769893873463e-13,-0.0454448456397615,7.632783294297951e-17,output/paper_v6_preselection_994/reporting_preview/heldout/LGBSmoothPenalty/chunk_02/analysis/data_id=d4929d43ec19badf/split_id=3d464d4a611b131b/test_run_predictions/4a39ef84979943f2.parquet
fit:LGBSmoothPenalty:4a39ef84979943f2,plan_display_anchor,,Surrogate,DISPLAY_ANCHOR,,,,0.954095476349994,,True,exact_anchor,0.0,,forward_2025,standards_facing,none,26641.0,26641.0,-0.06228805563712925,0.002378058563406237,0.002873211578238843,,,-26.192818207096757,26639.0,2.4995880613092014e-149,-0.06694917655620175,-0.05762693471805674,outside_pm005_but_not_pm010,-0.062288055637102276,-2.6971480604487397e-14,-0.0622880556371023,-2.7755575615628914e-17,output/paper_v6_preselection_994/reporting_preview/forward_2025/LGBSmoothPenalty/chunk_02/analysis/data_id=d4929d43ec19badf/split_id=3d464d4a611b131b/assess_run_predictions/4a39ef84979943f2.parquet
fit:LGBCovPenalty:c4e386c3295790e0,plan_display_anchor,,Direct,DISPLAY_ANCHOR,,,,10.481131341546853,,True,exact_anchor,0.0,,fold_1,descriptive,none,5209.0,5209.0,-0.04241449362926186,0.004380693557650987,0.005373322750243282,,,-9.682141211449025,5207.0,5.497426352784679e-22,-0.05100249149772283,-0.03382649576080089,overlaps_pm005,-0.04241449362925635,-5.509481759702339e-15,-0.0424144936292563,5.551115123125783e-17,output/paper_v6_preselection_994/predictions/data_id=d4929d43ec19badf/split_id=3d464d4a611b131b/fold_id=0/88155825763db25c.parquet
